"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 06, 2010","5,445.75","5,436.25","5,475.75","5,429.00","-","-0.27%"
"Aug 05, 2010","5,460.50","5,485.75","5,486.25","5,452.00","-","-0.01%"
"Aug 04, 2010","5,461.25","5,439.50","5,469.50","5,419.75","-","0.46%"
"Aug 03, 2010","5,436.00","5,454.75","5,468.50","5,418.25","-","-0.07%"
"Aug 02, 2010","5,439.75","5,412.50","5,439.75","5,400.00","-","1.77%"
"Jul 30, 2010","5,345.25","5,400.00","5,414.50","5,345.25","-","-1.18%"
"Jul 29, 2010","5,408.90","5,397.00","5,415.00","5,382.55","16.09M","0.27%"
"Jul 28, 2010","5,394.40","5,444.00","5,445.35","5,385.15","20.03M","-0.70%"
"Jul 27, 2010","5,432.50","5,451.50","5,459.50","5,411.50","-","0.32%"
"Jul 26, 2010","5,415.25","5,521.75","5,521.75","5,415.25","-","-0.43%"
"Jul 23, 2010","5,438.50","5,477.50","5,485.25","5,429.50","-","-0.22%"
"Jul 22, 2010","5,450.50","5,382.75","5,458.75","5,373.50","-","1.06%"
"Jul 21, 2010","5,393.50","5,390.50","5,411.50","5,374.75","-","0.80%"
"Jul 20, 2010","5,350.75","5,373.25","5,409.50","5,342.50","-","-0.67%"
"Jul 19, 2010","5,386.75","5,357.50","5,414.75","5,356.00","-","-0.43%"
"Jul 16, 2010","5,410.00","5,382.50","5,410.00","5,370.00","-","0.46%"
"Jul 15, 2010","5,385.25","5,391.75","5,411.50","5,360.25","-","0.03%"
"Jul 14, 2010","5,383.75","5,461.50","5,463.50","5,373.75","-","-0.50%"
"Jul 13, 2010","5,410.75","5,403.50","5,419.50","5,357.75","-","0.52%"
"Jul 12, 2010","5,382.50","5,345.50","5,416.00","5,345.50","-","0.46%"
"Jul 09, 2010","5,358.00","5,316.00","5,366.50","5,313.25","-","1.03%"
"Jul 08, 2010","5,303.25","5,314.50","5,337.50","5,301.25","-","1.12%"
"Jul 07, 2010","5,244.75","5,280.25","5,305.25","5,228.50","-","-0.99%"
"Jul 06, 2010","5,297.00","5,214.00","5,312.75","5,196.25","-","1.03%"
"Jul 05, 2010","5,243.00","5,233.25","5,260.00","5,215.75","-","0.06%"
"Jul 02, 2010","5,240.00","5,234.00","5,276.75","5,229.25","-","-0.18%"
"Jul 01, 2010","5,249.25","5,296.75","5,316.75","5,224.25","-","-1.21%"
"Jun 30, 2010","5,313.75","5,217.75","5,321.75","5,186.25","-","1.05%"
"Jun 29, 2010","5,258.50","5,347.25","5,354.25","5,233.75","-","-1.54%"
"Jun 28, 2010","5,341.00","5,284.75","5,341.00","5,283.25","-","1.27%"
"Jun 25, 2010","5,274.00","5,281.50","5,327.25","5,265.75","-","-0.42%"
"Jun 24, 2010","5,296.00","5,327.50","5,352.75","5,287.75","-","-0.95%"
"Jun 23, 2010","5,346.75","5,277.25","5,346.75","5,277.25","-","0.50%"
"Jun 22, 2010","5,320.00","5,340.50","5,359.00","5,312.00","-","-0.61%"
"Jun 21, 2010","5,352.50","5,296.50","5,378.00","5,296.25","-","1.79%"
"Jun 18, 2010","5,258.50","5,274.00","5,296.25","5,250.25","-","-0.82%"
"Jun 17, 2010","5,302.00","5,236.50","5,302.00","5,205.50","-","1.52%"
"Jun 16, 2010","5,222.75","5,248.75","5,260.25","5,213.00","-","-0.11%"
"Jun 15, 2010","5,228.25","5,227.00","5,246.25","5,174.75","-","0.35%"
"Jun 14, 2010","5,210.25","5,144.75","5,215.50","5,132.50","-","2.05%"
"Jun 11, 2010","5,105.75","5,132.75","5,155.75","5,092.50","-","0.44%"
"Jun 10, 2010","5,083.50","5,010.25","5,091.25","5,000.00","-","1.66%"
"Jun 09, 2010","5,000.25","4,957.50","5,041.25","4,938.00","-","0.97%"
"Jun 08, 2010","4,952.25","5,003.25","5,048.50","4,927.50","-","-1.40%"
"Jun 07, 2010","5,022.50","4,991.25","5,024.25","4,975.25","-","-1.84%"
"Jun 04, 2010","5,116.75","5,092.25","5,133.25","5,068.50","-","0.38%"
"Jun 03, 2010","5,097.25","5,056.25","5,106.00","5,048.00","-","1.86%"
"Jun 02, 2010","5,004.25","4,943.75","5,013.50","4,925.25","-","1.23%"
"Jun 01, 2010","4,943.50","5,021.75","5,043.50","4,925.50","-","-2.30%"
"May 31, 2010","5,060.00","5,025.25","5,068.00","5,010.25","-","0.31%"
"May 28, 2010","5,044.25","5,042.00","5,062.75","4,995.75","-","1.24%"
"May 27, 2010","4,982.25","4,867.00","4,989.75","4,854.25","-","1.79%"
"May 26, 2010","4,894.75","4,855.00","4,908.00","4,840.25","-","1.81%"
"May 25, 2010","4,807.50","4,894.25","4,894.75","4,783.00","-","-2.35%"
"May 24, 2010","4,923.00","4,951.50","5,019.50","4,910.25","-","0.25%"
"May 21, 2010","4,910.75","4,845.50","4,935.50","4,823.50","-","-0.59%"
"May 20, 2010","4,939.75","4,908.25","4,971.25","4,908.25","-","0.34%"
"May 19, 2010","4,923.00","4,997.75","5,013.25","4,894.00","-","-2.64%"
"May 18, 2010","5,056.50","5,035.75","5,100.75","5,013.75","-","0.15%"
"May 17, 2010","5,048.75","5,029.50","5,068.75","4,960.25","-","-0.03%"
"May 14, 2010","5,050.25","5,135.75","5,199.50","5,042.50","-","-2.54%"
"May 13, 2010","5,181.75","5,188.75","5,221.25","5,165.75","-","0.66%"
"May 12, 2010","5,148.00","5,145.00","5,168.00","5,084.50","-","0.37%"
"May 11, 2010","5,129.25","5,194.50","5,233.50","5,122.25","-","-1.34%"
"May 10, 2010","5,199.00","5,019.75","5,214.75","5,011.25","-","3.30%"
"May 07, 2010","5,033.00","4,937.50","5,041.25","4,930.75","-","-1.27%"
"May 06, 2010","5,097.50","5,103.25","5,113.25","5,016.50","-","-0.34%"
"May 05, 2010","5,115.00","5,071.75","5,123.50","5,043.75","-","-0.23%"
"May 04, 2010","5,126.75","5,272.50","5,272.50","5,108.50","-","-1.80%"
"May 03, 2010","5,220.50","5,223.25","5,242.75","5,196.00","-","-0.73%"
"Apr 30, 2010","5,259.00","5,278.25","5,286.75","5,250.25","-","0.11%"
"Apr 29, 2010","5,253.25","5,248.50","5,261.25","5,217.25","-","0.52%"
"Apr 28, 2010","5,226.25","5,215.50","5,274.00","5,193.50","-","-1.56%"
"Apr 27, 2010","5,309.25","5,314.00","5,333.75","5,302.25","-","-0.32%"
"Apr 26, 2010","5,326.25","5,334.00","5,357.25","5,310.25","-","0.30%"
"Apr 23, 2010","5,310.50","5,259.50","5,312.75","5,259.50","-","1.10%"
"Apr 22, 2010","5,252.50","5,195.00","5,341.00","5,195.00","-","0.11%"
"Apr 21, 2010","5,246.50","5,259.50","5,268.75","5,229.25","-","0.35%"
"Apr 20, 2010","5,228.25","5,219.75","5,253.50","5,203.25","-","0.63%"
"Apr 19, 2010","5,195.50","5,184.75","5,222.50","5,158.25","-","-1.00%"
"Apr 16, 2010","5,248.00","5,284.75","5,293.00","5,244.25","-","-0.71%"
"Apr 15, 2010","5,285.50","5,381.25","5,388.75","5,266.00","-","-0.75%"
"Apr 13, 2010","5,325.50","5,339.50","5,342.00","5,308.25","-","-0.39%"
"Apr 12, 2010","5,346.50","5,369.75","5,399.00","5,320.75","-","-0.44%"
"Apr 09, 2010","5,370.25","5,305.25","5,386.50","5,292.00","-","1.62%"
"Apr 08, 2010","5,284.50","5,358.00","5,370.25","5,284.50","-","-1.73%"
"Apr 07, 2010","5,377.75","5,365.50","5,399.00","5,343.00","-","0.00%"
"Apr 06, 2010","5,377.50","5,365.25","5,388.00","5,352.00","-","0.25%"
"Apr 05, 2010","5,364.25","5,337.25","5,372.50","5,323.00","-","1.30%"
"Apr 01, 2010","5,295.50","5,264.50","5,320.00","5,264.50","-","0.74%"
"Mar 31, 2010","5,256.75","5,285.00","5,293.75","5,240.75","-","-0.21%"
"Mar 30, 2010","5,267.75","5,321.25","5,336.00","5,259.25","-","-0.97%"
"Mar 29, 2010","5,319.50","5,292.75","5,344.00","5,259.75","-","0.51%"
"Mar 26, 2010","5,292.75","5,268.25","5,308.25","5,257.00","-","0.47%"
"Mar 25, 2010","5,268.25","5,214.25","5,268.25","5,198.75","-","0.88%"
"Mar 23, 2010","5,222.50","5,239.75","5,243.25","5,192.00","-","0.42%"
"Mar 22, 2010","5,200.50","5,236.25","5,239.00","5,191.50","-","-1.23%"
"Mar 19, 2010","5,265.50","5,270.00","5,271.75","5,248.25","-","0.30%"
"Mar 18, 2010","5,249.75","5,249.50","5,264.25","5,221.50","-","0.14%"
"Mar 17, 2010","5,242.25","5,233.50","5,272.50","5,220.75","-","0.76%"
"Mar 16, 2010","5,202.75","5,137.75","5,223.25","5,122.75","-","1.44%"
"Mar 15, 2010","5,128.75","5,134.00","5,143.50","5,105.00","-","-0.46%"
"Mar 12, 2010","5,152.50","5,152.75","5,161.50","5,127.50","-","0.09%"
"Mar 11, 2010","5,148.00","5,157.00","5,161.00","5,102.50","-","0.48%"
"Mar 10, 2010","5,123.50","5,109.75","5,138.50","5,094.00","-","0.88%"
"Mar 09, 2010","5,079.00","5,109.50","5,143.75","5,079.00","-","-0.65%"
"Mar 08, 2010","5,112.00","5,126.25","5,153.50","5,102.75","-","0.26%"
"Mar 05, 2010","5,098.75","5,120.00","5,126.00","5,063.75","-","0.23%"
"Mar 04, 2010","5,087.25","5,086.50","5,097.00","5,050.25","-","0.15%"
"Mar 03, 2010","5,079.50","5,026.25","5,087.75","5,011.25","-","0.68%"
"Mar 02, 2010","5,045.25","4,969.00","5,045.25","4,959.75","-","2.18%"
"Mar 01, 2010","4,937.75","4,937.75","4,937.75","4,937.75","-","0.08%"
"Feb 26, 2010","4,933.75","4,840.00","4,999.75","4,838.25","-","1.45%"
"Feb 25, 2010","4,863.25","4,877.75","4,899.00","4,822.75","-","0.10%"
"Feb 24, 2010","4,858.50","4,820.00","4,880.75","4,801.00","-","-0.47%"
"Feb 23, 2010","4,881.50","4,858.00","4,889.00","4,821.75","-","0.61%"
"Feb 22, 2010","4,852.00","4,897.00","4,924.25","4,842.25","-","0.24%"
"Feb 19, 2010","4,840.50","4,907.75","4,907.75","4,793.75","-","-0.83%"
"Feb 18, 2010","4,881.00","4,898.75","4,928.25","4,873.00","-","-0.38%"
"Feb 17, 2010","4,899.75","4,895.25","4,929.25","4,878.00","-","0.51%"
"Feb 16, 2010","4,874.75","4,805.50","4,892.00","4,786.50","-","1.70%"
"Feb 15, 2010","4,793.50","4,833.00","4,846.75","4,774.25","-","-0.89%"
"Feb 11, 2010","4,836.50","4,763.00","4,849.75","4,762.75","-","0.92%"
"Feb 10, 2010","4,792.50","4,853.50","4,882.75","4,737.50","-","0.17%"
"Feb 09, 2010","4,784.50","4,749.00","4,815.25","4,731.00","-","0.61%"
"Feb 08, 2010","4,755.50","4,714.25","4,797.00","4,658.75","-","0.13%"
"Feb 06, 2010","4,749.35","4,725.00","4,769.80","4,725.00","4.18M","1.26%"
"Feb 05, 2010","4,690.25","4,690.25","4,690.25","4,690.25","-","-2.81%"
"Feb 04, 2010","4,825.75","4,885.75","4,911.00","4,817.25","-","-1.82%"
"Feb 03, 2010","4,915.25","4,862.25","4,942.50","4,842.75","-","2.02%"
"Feb 02, 2010","4,818.00","4,947.25","4,954.00","4,802.50","-","-1.55%"
"Feb 01, 2010","4,893.75","4,865.00","4,915.50","4,815.75","-","0.35%"
"Jan 29, 2010","4,876.75","4,798.00","4,884.75","4,752.25","-","-0.31%"
"Jan 28, 2010","4,891.75","4,829.75","4,932.75","4,824.25","-","1.13%"
"Jan 27, 2010","4,837.25","5,006.50","5,006.50","4,819.75","-","-3.38%"
"Jan 26, 2010","5,006.50","5,006.50","5,006.50","5,006.50","-","0.03%"
"Jan 25, 2010","5,005.00","5,006.50","5,035.75","4,956.75","-","-0.00%"
"Jan 22, 2010","5,005.25","5,016.75","5,067.75","4,941.25","-","-1.57%"
"Jan 21, 2010","5,085.25","5,085.25","5,085.25","5,085.25","-","-2.41%"
"Jan 20, 2010","5,210.75","5,213.00","5,274.00","5,189.00","-","-0.04%"
"Jan 19, 2010","5,212.75","5,310.25","5,310.25","5,205.75","-","-0.96%"
"Jan 18, 2010","5,263.50","5,223.75","5,289.25","5,204.50","-","0.15%"
"Jan 15, 2010","5,255.50","5,291.25","5,291.50","5,244.75","-","-0.10%"
"Jan 14, 2010","5,261.00","5,246.50","5,274.75","5,241.50","-","0.47%"
"Jan 13, 2010","5,236.25","5,193.00","5,244.00","5,171.75","-","0.62%"
"Jan 12, 2010","5,204.00","5,257.75","5,281.75","5,196.00","-","-0.98%"
"Jan 11, 2010","5,255.75","5,252.50","5,317.50","5,248.75","-","0.05%"
"Jan 08, 2010","5,253.00","5,259.25","5,290.50","5,237.00","-","-0.11%"
"Jan 07, 2010","5,259.00","5,305.50","5,305.50","5,245.75","-","-0.52%"
"Jan 06, 2010","5,286.75","5,312.75","5,312.75","5,266.00","-","0.29%"
"Jan 05, 2010","5,271.25","5,287.50","5,311.50","5,263.75","-","0.78%"
"Jan 04, 2010","5,230.50","5,208.00","5,245.50","5,200.75","-","0.43%"
"Jan 01, 2010","5,208.00","5,208.00","5,208.00","5,208.00","-","-0.01%"
"Dec 31, 2009","5,208.50","5,181.50","5,238.25","5,178.75","-","0.57%"
"Dec 30, 2009","5,179.00","5,202.00","5,202.00","5,157.00","-","-0.45%"
"Dec 29, 2009","5,202.50","5,183.00","5,226.50","5,175.25","-","0.38%"
"Dec 28, 2009","5,183.00","5,183.00","5,183.00","5,183.00","-","0.00%"
"Dec 25, 2009","5,183.00","5,183.00","5,183.00","5,183.00","-","0.00%"
"Dec 24, 2009","5,182.75","5,163.00","5,208.50","5,137.50","-","0.37%"
"Dec 23, 2009","5,163.50","4,992.75","5,163.50","4,956.75","-","3.41%"
"Dec 22, 2009","4,993.25","4,935.00","5,001.25","4,935.00","-","1.16%"
"Dec 21, 2009","4,936.00","4,987.25","5,005.00","4,927.00","-","-1.03%"
"Dec 18, 2009","4,987.25","5,006.50","5,044.75","4,957.50","-","-0.66%"
"Dec 17, 2009","5,020.50","5,041.00","5,065.50","5,005.00","-","-0.79%"
"Dec 16, 2009","5,060.25","5,013.75","5,068.25","4,999.25","-","0.86%"
"Dec 15, 2009","5,017.00","5,101.25","5,130.50","5,010.25","-","-1.67%"
"Dec 14, 2009","5,102.00","5,127.50","5,166.00","5,091.00","-","-0.21%"
"Dec 11, 2009","5,112.50","5,137.50","5,183.25","5,082.00","-","0.04%"
"Dec 10, 2009","5,110.50","5,134.25","5,154.50","5,080.75","-","-0.28%"
"Dec 09, 2009","5,125.00","5,163.50","5,163.50","5,077.50","-","-0.75%"
"Dec 08, 2009","5,163.50","5,075.00","5,171.75","5,050.50","-","2.11%"
"Dec 07, 2009","5,057.00","5,144.00","5,146.50","5,043.75","-","-1.13%"
"Dec 04, 2009","5,115.00","5,096.00","5,166.00","5,053.75","-","-0.38%"
"Dec 03, 2009","5,134.50","5,132.50","5,189.25","5,113.25","-","0.43%"
"Dec 02, 2009","5,112.75","5,142.25","5,163.00","5,100.50","-","-0.12%"
"Dec 01, 2009","5,119.00","5,045.00","5,136.50","5,018.75","-","1.85%"
"Nov 30, 2009","5,026.25","4,946.50","5,066.25","4,945.25","-","1.94%"
"Nov 27, 2009","4,930.75","4,965.75","4,965.75","4,791.50","-","-0.69%"
"Nov 26, 2009","4,965.00","5,092.25","5,109.75","4,953.25","-","-2.85%"
"Nov 25, 2009","5,110.50","5,070.25","5,141.50","5,041.00","-","0.49%"
"Nov 24, 2009","5,085.50","5,108.75","5,108.75","5,052.25","-","-0.47%"
"Nov 23, 2009","5,109.50","5,054.75","5,119.25","5,033.75","-","0.90%"
"Nov 20, 2009","5,064.00","4,989.75","5,074.50","4,933.00","-","1.47%"
"Nov 19, 2009","4,990.50","5,060.25","5,074.00","4,958.25","-","-1.38%"
"Nov 18, 2009","5,060.25","5,060.25","5,060.25","5,060.25","-","-0.06%"
"Nov 17, 2009","5,063.40","5,063.40","5,073.90","5,006.00","23.28M","0.02%"
"Nov 16, 2009","5,062.45","5,041.00","5,082.50","5,038.00","17.66M","1.20%"
"Nov 13, 2009","5,002.65","4,947.90","5,023.70","4,946.65","27.04M","1.00%"
"Nov 12, 2009","4,953.10","4,998.00","5,017.00","4,917.55","32.18M","-1.13%"
"Nov 11, 2009","5,009.75","4,887.15","5,024.00","4,867.35","30.26M","2.77%"
"Nov 10, 2009","4,874.70","4,942.90","4,947.55","4,850.05","29.57M","-0.58%"
"Nov 09, 2009","4,903.15","4,819.85","4,909.70","4,780.15","26.21M","2.36%"
"Nov 06, 2009","4,790.15","4,814.95","4,834.90","4,755.00","29.69M","0.40%"
"Nov 05, 2009","4,770.95","4,690.00","4,785.00","4,600.00","44.88M","1.40%"
"Nov 04, 2009","4,705.20","4,585.30","4,711.85","4,581.20","29.64M","3.20%"
"Nov 03, 2009","4,559.35","4,654.30","4,734.90","4,531.55","34.63M","-3.15%"
"Oct 30, 2009","4,707.75","4,845.00","4,862.50","4,692.00","34.33M","-0.90%"
"Oct 29, 2009","4,750.55","4,769.00","4,826.55","4,747.80","24.92M","-1.57%"
"Oct 28, 2009","4,826.55","4,823.25","4,867.30","4,792.05","29.64M","-0.45%"
"Oct 27, 2009","4,848.55","4,960.00","4,964.00","4,838.00","37.09M","-2.61%"
"Oct 26, 2009","4,978.25","4,999.00","5,042.90","4,965.00","24.38M","-0.59%"
"Oct 23, 2009","5,007.90","5,046.20","5,053.80","4,987.30","23.98M","0.21%"
"Oct 22, 2009","4,997.40","5,053.00","5,067.95","4,972.60","29.05M","-1.45%"
"Oct 21, 2009","5,070.80","5,107.60","5,122.00","5,058.10","20.82M","-0.66%"
"Oct 20, 2009","5,104.45","5,162.70","5,168.50","5,091.10","24.76M","-0.41%"
"Oct 17, 2009","5,125.65","5,165.00","5,165.00","5,116.30","3.93M","-0.34%"
"Oct 16, 2009","5,143.25","5,103.00","5,149.75","5,100.15","15.00M","0.65%"
"Oct 15, 2009","5,109.95","5,144.65","5,144.65","5,067.55","23.54M","-0.10%"
"Oct 14, 2009","5,114.85","5,087.00","5,129.90","5,087.00","19.15M","1.09%"
"Oct 12, 2009","5,059.50","4,942.00","5,075.00","4,937.30","29.59M","2.53%"
"Oct 09, 2009","4,934.50","5,020.00","5,027.50","4,923.05","25.21M","-1.34%"
"Oct 08, 2009","5,001.70","4,999.00","5,052.00","4,972.00","27.32M","0.52%"
"Oct 07, 2009","4,975.90","5,070.00","5,080.00","4,964.30","31.70M","-1.25%"
"Oct 06, 2009","5,039.05","5,030.40","5,046.80","4,918.10","38.47M","0.61%"
"Oct 05, 2009","5,008.50","5,000.00","5,054.00","4,995.05","21.22M","-1.21%"
"Oct 01, 2009","5,069.85","5,064.70","5,089.55","5,040.10","20.64M","-0.07%"
"Sep 30, 2009","5,073.55","4,992.00","5,080.00","4,992.00","18.64M","1.45%"
"Sep 29, 2009","5,000.80","4,997.00","5,019.70","4,983.55","17.69M","0.68%"
"Sep 25, 2009","4,967.25","4,958.00","5,007.55","4,932.00","25.47M","-0.39%"
"Sep 24, 2009","4,986.55","4,930.10","4,995.90","4,908.25","25.05M","0.47%"
"Sep 23, 2009","4,963.00","5,019.70","5,026.90","4,951.00","25.67M","-1.35%"
"Sep 22, 2009","5,030.75","4,975.10","5,047.90","4,972.10","21.84M","1.06%"
"Sep 18, 2009","4,978.20","4,957.95","4,988.80","4,942.00","18.58M","0.00%"
"Sep 17, 2009","4,978.05","4,992.50","5,011.00","4,955.00","26.01M","0.33%"
"Sep 16, 2009","4,961.85","4,929.50","4,972.50","4,917.30","19.65M","1.26%"
"Sep 15, 2009","4,899.95","4,846.10","4,908.90","4,838.85","23.32M","1.62%"
"Sep 14, 2009","4,822.00","4,811.15","4,838.00","4,790.00","20.88M","-0.41%"
"Sep 11, 2009","4,841.80","4,851.00","4,862.00","4,795.05","25.90M","0.48%"
"Sep 10, 2009","4,818.45","4,865.00","4,889.90","4,804.05","30.66M","0.02%"
"Sep 09, 2009","4,817.60","4,787.80","4,831.90","4,780.25","20.12M","0.19%"
"Sep 08, 2009","4,808.45","4,820.60","4,845.00","4,785.20","25.91M","0.26%"
"Sep 07, 2009","4,795.80","4,720.00","4,805.00","4,694.00","20.84M","2.13%"
"Sep 04, 2009","4,695.65","4,601.00","4,712.00","4,583.00","31.60M","2.36%"
"Sep 03, 2009","4,587.45","4,639.00","4,649.90","4,575.10","28.63M","-0.59%"
"Sep 02, 2009","4,614.45","4,585.10","4,660.00","4,571.15","32.60M","-0.19%"
"Sep 01, 2009","4,623.35","4,691.00","4,746.90","4,596.10","38.71M","-1.07%"
"Aug 31, 2009","4,673.40","4,674.00","4,709.00","4,632.10","31.25M","-1.36%"
"Aug 28, 2009","4,737.80","4,705.00","4,753.80","4,643.20","29.19M","1.06%"
"Aug 27, 2009","4,688.20","4,663.00","4,712.00","4,655.00","19.94M","0.16%"
"Aug 26, 2009","4,680.85","4,682.50","4,703.00","4,653.00","22.98M","0.43%"
"Aug 25, 2009","4,660.95","4,616.25","4,681.80","4,581.60","30.71M","0.20%"
"Aug 24, 2009","4,651.80","4,599.70","4,667.90","4,590.15","26.69M","2.55%"
"Aug 21, 2009","4,536.20","4,424.00","4,546.95","4,396.65","34.82M","1.80%"
"Aug 20, 2009","4,456.05","4,444.95","4,504.00","4,440.00","26.31M","1.60%"
"Aug 19, 2009","4,386.05","4,452.10","4,471.40","4,340.90","42.59M","-1.54%"
"Aug 18, 2009","4,454.55","4,400.00","4,495.00","4,360.15","36.50M","1.87%"
"Aug 17, 2009","4,372.60","4,499.90","4,503.00","4,358.00","32.44M","-4.43%"
"Aug 14, 2009","4,575.10","4,600.00","4,611.10","4,552.20","29.62M","-0.78%"
"Aug 13, 2009","4,611.10","4,538.00","4,623.80","4,516.65","28.84M","3.39%"
"Aug 12, 2009","4,460.00","4,412.55","4,474.00","4,351.20","37.66M","-0.10%"
"Aug 11, 2009","4,464.45","4,408.00","4,515.00","4,398.10","35.92M","0.87%"
"Aug 10, 2009","4,425.75","4,541.30","4,548.00","4,388.00","36.77M","-1.23%"
"Aug 07, 2009","4,480.85","4,554.00","4,581.00","4,465.10","34.47M","-2.13%"
"Aug 06, 2009","4,578.25","4,682.00","4,730.00","4,552.00","40.33M","-2.70%"
"Aug 05, 2009","4,705.25","4,677.80","4,721.80","4,622.20","34.45M","0.56%"
"Aug 04, 2009","4,679.25","4,707.00","4,715.00","4,635.20","31.20M","-0.74%"
"Aug 03, 2009","4,714.10","4,658.10","4,730.50","4,612.60","22.91M","1.68%"
"Jul 31, 2009","4,636.05","4,631.10","4,679.00","4,585.10","28.93M","1.41%"
"Jul 30, 2009","4,571.45","4,479.00","4,572.60","4,473.00","22.05M","1.32%"
"Jul 29, 2009","4,512.05","4,550.00","4,572.90","4,415.00","43.33M","-1.18%"
"Jul 28, 2009","4,565.85","4,591.30","4,608.90","4,535.30","25.30M","-0.24%"
"Jul 27, 2009","4,576.80","4,601.30","4,610.00","4,525.00","17.30M","0.03%"
"Jul 24, 2009","4,575.45","4,570.30","4,589.00","4,505.50","27.32M","0.89%"
"Jul 23, 2009","4,535.05","4,455.10","4,547.00","4,455.10","32.63M","2.95%"
"Jul 22, 2009","4,405.15","4,490.00","4,569.00","4,387.80","41.84M","-1.52%"
"Jul 21, 2009","4,473.35","4,486.15","4,508.00","4,438.10","28.32M","-0.82%"
"Jul 20, 2009","4,510.15","4,442.35","4,517.95","4,406.50","28.59M","2.94%"
"Jul 17, 2009","4,381.50","4,265.60","4,399.50","4,256.20","33.91M","3.71%"
"Jul 16, 2009","4,224.85","4,285.00","4,291.00","4,194.00","34.86M","-0.28%"
"Jul 15, 2009","4,236.90","4,151.00","4,252.90","4,117.00","26.00M","3.02%"
"Jul 14, 2009","4,112.85","4,025.00","4,135.00","4,018.25","28.89M","3.72%"
"Jul 13, 2009","3,965.45","3,963.00","3,990.00","3,905.70","27.40M","-0.71%"
"Jul 10, 2009","3,993.70","4,095.05","4,129.00","3,962.50","31.63M","-1.97%"
"Jul 09, 2009","4,074.05","4,074.00","4,109.90","4,033.35","28.59M","0.16%"
"Jul 08, 2009","4,067.45","4,135.40","4,148.00","4,053.50","37.75M","-2.95%"
"Jul 07, 2009","4,191.15","4,180.00","4,224.30","4,148.00","33.89M","0.89%"
"Jul 06, 2009","4,154.00","4,427.00","4,482.80","4,121.10","51.26M","-6.12%"
"Jul 03, 2009","4,424.65","4,315.00","4,436.40","4,305.10","25.77M","1.81%"
"Jul 02, 2009","4,345.80","4,358.40","4,376.75","4,276.40","32.25M","0.17%"
"Jul 01, 2009","4,338.35","4,310.00","4,365.70","4,240.60","35.19M","1.13%"
"Jun 30, 2009","4,289.75","4,440.00","4,440.00","4,260.60","31.96M","-2.28%"
"Jun 29, 2009","4,390.00","4,391.25","4,447.00","4,346.00","24.23M","0.13%"
"Jun 26, 2009","4,384.50","4,299.00","4,392.10","4,252.15","28.28M","3.36%"
"Jun 25, 2009","4,241.85","4,349.00","4,360.25","4,226.25","26.47M","-1.47%"
"Jun 24, 2009","4,305.20","4,280.00","4,318.00","4,218.00","27.06M","1.35%"
"Jun 23, 2009","4,247.90","4,158.40","4,275.00","4,155.00","34.21M","0.28%"
"Jun 22, 2009","4,236.05","4,345.00","4,355.50","4,225.00","29.83M","-2.03%"
"Jun 19, 2009","4,323.80","4,296.05","4,338.90","4,202.20","34.97M","1.40%"
"Jun 18, 2009","4,264.05","4,344.00","4,382.00","4,231.15","36.08M","-2.04%"
"Jun 17, 2009","4,353.05","4,499.00","4,523.00","4,325.05","33.27M","-3.88%"
"Jun 16, 2009","4,528.60","4,440.00","4,548.85","4,431.00","26.77M","0.64%"
"Jun 15, 2009","4,499.80","4,541.50","4,611.00","4,481.00","29.36M","-1.94%"
"Jun 12, 2009","4,588.85","4,669.90","4,703.50","4,571.00","33.05M","-1.16%"
"Jun 11, 2009","4,642.50","4,650.00","4,680.00","4,591.05","25.58M","-0.39%"
"Jun 10, 2009","4,660.55","4,586.30","4,696.75","4,580.30","28.88M","2.40%"
"Jun 09, 2009","4,551.15","4,399.90","4,569.20","4,385.10","30.65M","2.64%"
"Jun 08, 2009","4,433.95","4,590.10","4,604.00","4,412.00","30.92M","-3.45%"
"Jun 05, 2009","4,592.35","4,600.00","4,643.75","4,560.30","28.10M","0.22%"
"Jun 04, 2009","4,582.30","4,498.10","4,591.80","4,456.00","28.02M","1.02%"
"Jun 03, 2009","4,536.25","4,565.00","4,577.70","4,480.50","26.27M","0.13%"
"Jun 02, 2009","4,530.35","4,578.00","4,578.00","4,447.90","26.50M","-0.17%"
"Jun 01, 2009","4,538.00","4,511.40","4,550.00","4,465.00","22.71M","1.90%"
"May 29, 2009","4,453.50","4,365.00","4,495.00","4,352.25","25.54M","2.68%"
"May 28, 2009","4,337.10","4,270.00","4,358.80","4,270.00","24.74M","1.23%"
"May 27, 2009","4,284.25","4,205.10","4,294.00","4,181.25","27.47M","4.13%"
"May 26, 2009","4,114.25","4,236.80","4,251.95","4,090.00","32.47M","-3.01%"
"May 25, 2009","4,241.80","4,239.80","4,275.00","4,205.00","25.80M","-0.23%"
"May 22, 2009","4,251.75","4,195.80","4,262.65","4,163.00","30.04M","0.75%"
"May 21, 2009","4,219.95","4,247.70","4,328.00","4,205.00","31.75M","-1.63%"
"May 20, 2009","4,290.05","4,290.00","4,374.00","4,260.05","33.93M","-1.22%"
"May 19, 2009","4,342.90","4,614.00","4,620.00","4,186.60","62.56M","0.25%"
"May 18, 2009","4,332.05","4,052.80","4,418.00","4,052.80","3.05M","17.58%"
"May 15, 2009","3,684.35","3,635.50","3,699.00","3,625.10","26.72M","2.24%"
"May 14, 2009","3,603.65","3,570.15","3,634.40","3,550.00","34.59M","-0.96%"
