Date,PX_LAST,PX_VOLUME
41614,6259.9,158539888
41613,6241.1,186060464
41612,6160.95,186169072
41611,6201.85,156852592
41610,6217.85,145948272
41607,6176.1,190711120
41606,6091.85,195315808
41605,6057.1,124875896
41604,6059.1,150661392
41603,6115.35,127195088
41600,5995.45,134755920
41599,5999.05,137232016
41598,6122.9,155794832
41597,6203.35,161514064
41596,6189,163991216
41592,6056.15,154913920
41591,5989.6,162538224
41590,6018.05,153812592
41589,6078.8,146060448
41586,6140.75,150051984
41585,6187.25,168832432
41584,6215.15,157080256
41583,6253.15,181053760
41581,6317.35,23856924
41579,6307.2,191639792
41578,6299.15,239607120
41577,6251.7,177583840
41576,6220.9,197348368
41575,6101.1,146340688
41572,6144.9,144531456
41571,6164.35,176235552
41570,6178.35,188285216
41569,6202.8,161943728
41568,6204.95,196989072
41565,6189.35,250339952
41564,6045.85,230561456
41562,6089.05,218304336
41561,6112.7,142173632
41558,6096.2,180834256
41557,6020.95,159607328
41556,6007.45,192037120
41555,5928.4,158527600
41554,5906.15,156387952
41551,5907.3,191469248
41550,5909.7,199793232
41548,5780.05,159247088
41547,5735.3,155674704
41544,5833.2,163067920
41543,5882.25,220589744
41542,5873.85,200162192
41541,5892.45,187578144
41540,5889.75,188322512
41537,6012.1,318645280
41536,6115.55,287191712
41535,5899.45,153585488
41534,5850.2,157938736
41533,5840.55,219455840
41530,5850.6,190768448
41529,5850.7,272987232
41528,5913.15,265006816
41527,5896.75,275244160
41523,5680.4,253030736
41522,5592.95,274937504
41521,5448.1,237230496
41520,5341.45,250298848
41519,5550.75,214232448
41516,5471.8,336401696
41515,5409.05,326499264
41514,5285,335993760
41513,5287.45,306037024
41512,5476.5,241996352
41509,5471.75,251511904
41508,5408.45,284468544
41507,5302.55,255004304
41506,5401.45,261052800
41505,5414.75,219672816
41502,5507.85,248094096
41500,5742.3,223656480
41499,5699.3,222997344
41498,5612.4,195708480
41494,5565.65,204918720
41493,5519.1,245010768
41492,5542.25,216227968
41491,5685.4,197167952
41488,5677.9,222494464
41487,5727.85,216762208
41486,5742,235469136
41485,5755.05,181489168
41484,5831.65,173430608
41481,5886.2,174535664
41480,5907.5,237081136
41479,5990.5,151931744
41478,6077.8,126469248
41477,6031.8,115168336
41474,6029.2,163311712
41473,6038.05,171728128
41472,5973.3,191516160
41471,5955.25,151162816
41470,6030.8,116275728
41467,6009,127707080
41466,5935.1,120195680
41465,5816.7,117516352
41464,5859,110427864
41463,5811.55,127624736
41460,5867.9,123586416
41459,5836.95,151929184
41458,5770.9,160523856
41457,5857.55,145721792
41456,5898.85,144794032
41453,5842.2,214402432
41452,5682.35,239029424
41451,5588.7,160095936
41450,5609.1,196571536
41449,5590.25,193488576
41446,5667.65,182410576
41445,5655.9,198400128
41444,5822.25,115539008
41443,5813.6,117541144
41442,5850.05,107160888
41439,5808.4,124410016
41438,5699.1,142041408
41437,5760.2,140394432
41436,5788.8,180902128
41435,5878,100130736
41432,5881,118346368
41431,5921.4,114174696
41430,5923.85,110223280
41429,5919.45,114450872
41428,5939.3,112123536
41425,5985.95,175311984
41424,6124.05,194092800
41423,6104.3,120205056
41422,6111.25,139668912
41421,6083.15,115115368
41418,5983.55,161622560
41417,5967.05,198930496
41416,6094.5,133763688
41415,6114.1,130589232
41414,6156.9,122252976
41411,6187.3,147280256
41410,6169.9,158635504
41409,6146.75,153892848
41408,5995.4,119265480
41407,5980.45,107948704
41405,6107.25,7991165
41404,6094.75,111351576
41403,6050.15,109997280
41402,6069.3,122278696
41401,6043.55,136372976
41400,5971.05,110166712
41397,5944,145754272
41396,5999.35,162376432
41394,5930.2,153186192
41393,5904.1,118882088
41390,5871.45,141311872
41389,5916.3,199597728
41387,5836.9,132218360
41386,5834.4,135095792
41382,5783.1,149883472
41381,5688.7,154575408
41380,5688.95,142679248
41379,5568.4,142918224
41376,5528.55,127323272
41375,5594,146828496
41374,5558.7,128558760
41373,5495.1,138184704
41372,5542.95,97021472
41369,5553.25,137461472
41368,5574.75,134586976
41367,5672.9,140713328
41366,5748.1,106423848
41365,5704.4,97779720
41361,5682.55,209658944
41359,5641.6,126500528
41358,5633.85,150388816
41355,5651.35,165293296
41354,5658.75,179177568
41353,5694.4,187624848
41352,5745.95,182311872
41351,5835.25,102663400
41348,5872.6,152156672
41347,5908.95,149008432
41346,5851.2,116710808
41345,5914.1,115944392
41344,5942.35,125384920
41341,5945.7,150781152
41340,5863.3,134679760
41339,5818.6,156901392
41338,5784.25,154406128
41337,5698.5,144887328
41334,5719.7,174517984
41333,5693.05,334852896
41332,5796.9,175165936
41331,5761.35,157360224
41330,5854.75,125128736
41327,5850.3,157046864
41326,5852.25,159401232
41325,5943.05,135354160
41324,5939.7,100984776
41323,5898.2,114284192
41320,5887.4,125091944
41319,5896.95,143830560
41318,5932.95,142636640
41317,5922.5,142844560
41316,5897.85,121958664
41313,5903.5,192607376
41312,5938.8,157647184
41311,5959.2,157815920
41310,5956.9,136227504
41309,5987.25,141741872
41306,5998.9,159271136
41305,6034.75,168516752
41304,6055.75,124222856
41303,6049.9,157553760
41302,6074.8,113113008
41299,6074.65,147587200
41298,6019.35,185210192
41297,6054.3,136989184
41296,6048.5,129041712
41295,6082.3,130866384
41292,6064.4,186460704
41291,6039.2,178954864
41290,6001.85,128985952
41289,6056.6,138364000
41288,6024.05,134711344
41285,5951.3,128022000
41284,5968.65,129767384
41283,5971.5,129635568
41282,6001.7,109937504
41281,5988.4,110248016
41278,6016.15,113232992
41277,6009.5,99989936
41276,5993.25,116057392
41275,5950.85,77902744
41274,5905.1,64809640
41271,5908.35,89669024
41270,5870.1,139613232
41269,5905.6,83871328
41267,5855.75,85337000
41264,5847.7,141152912
41263,5916.4,123911216
41262,5929.6,149439200
41261,5896.8,148907328
41260,5857.9,109547000
41257,5879.6,115159832
41256,5851.5,136616336
41255,5888,132665648
41254,5898.8,137415168
41253,5908.9,95975760
41250,5907.4,127607080
41249,5930.9,140267072
41248,5900.5,139653952
41247,5889.25,131020192
41246,5870.95,113423352
41243,5879.85,257047984
41242,5825,207295472
41240,5727.45,134407728
41239,5635.9,79291424
41236,5626.6,85082224
41235,5627.75,94058608
41234,5614.8,105148728
41233,5571.55,107481296
41232,5571.4,106988016
41229,5574.05,121900568
41228,5631,133979472
41226,5666.95,16516842
41225,5683.7,92702800
41222,5686.25,98763128
41221,5738.75,117590264
41220,5760.1,133740616
41219,5724.4,115018800
41218,5704.2,74829216
41215,5697.7,111162840
41214,5645.05,107393400
41213,5619.7,112075312
41212,5597.9,116678776
41211,5665.6,93555816
41208,5664.3,101663824
41207,5705.3,158343056
41205,5691.4,81501424
41204,5717.15,103372320
41201,5684.25,124262816
41200,5718.7,144097856
41199,5660.25,123974368
41198,5648,117415704
41197,5687.25,93693480
41194,5676.05,130076800
41193,5708.05,148283840
41192,5652.15,126294360
41191,5704.6,119300416
41190,5676,142319008
41187,5746.95,255569808
41186,5787.6,171404288
41185,5731.25,165037856
41183,5718.8,123138512
41180,5703.3,163660800
41179,5649.5,238991696
41178,5663.45,170771072
41177,5673.9,341387104
41176,5669.6,210419440
41173,5691.15,278023840
41172,5554.25,165684944
41170,5600.05,175488960
41169,5610,258912784
41166,5577.65,233783024
41165,5435.35,110774176
41164,5431,139920864
41163,5390,112878088
41162,5363.45,109607504
41160,5358.7,11221064
41159,5342.1,149584720
41158,5238.4,134008568
41157,5225.7,126162072
41156,5274,106316880
41155,5253.75,110380872
41152,5258.5,167393904
41151,5315.05,226494000
41150,5287.8,157470624
41149,5334.6,123683720
41148,5350.25,89987568
41145,5386.7,114346968
41144,5415.35,127995888
41143,5412.85,103103504
41142,5421,124343360
41138,5366.3,134985472
41137,5362.95,133996944
41135,5380.35,109794400
41134,5347.9,107578776
41131,5320.4,130090984
41130,5322.95,181419776
41129,5338,165954896
41128,5336.7,130431592
41127,5282.55,103148080
41124,5215.7,112918656
41123,5227.75,92972384
41122,5240.5,113815728
41121,5229,147059808
41120,5199.8,117523736
41117,5099.85,131948376
41116,5043,180131632
41115,5109.6,130965624
41114,5128.2,116516928
41113,5117.95,104770320
41110,5205.1,89729408
41109,5242.7,109769280
41108,5216.3,109647296
41107,5192.85,111768112
41106,5197.25,106313144
41103,5227.25,99045088
41102,5235.25,131190832
41101,5306.3,113530680
41100,5345.35,123947632
41099,5275.15,101169928
41096,5316.95,113300728
41095,5327.3,118915392
41094,5302.55,155995888
41093,5287.95,133117056
41092,5278.6,126161440
41089,5278.9,226523600
41088,5149.15,143073792
41087,5141.9,112269216
41086,5120.8,99404568
41085,5114.65,123503008
41082,5146.05,159747200
41081,5165,142992944
41080,5120.55,160505648
41079,5103.85,149416160
41078,5064.25,153461072
41075,5139.05,155437152
41074,5054.75,118353368
41073,5121.45,125668128
41072,5115.9,135478016
41071,5054.1,125615104
41068,5068.35,138389392
41067,5049.65,150558160
41066,4997.1,185340400
41065,4863.3,141476960
41064,4848.15,152339872
41061,4841.6,138767424
41060,4924.25,296911392
41059,4950.75,146005248
41058,4990.1,124219840
41057,4985.65,97260992
41054,4920.4,118191160
41053,4921.4,140474832
41052,4835.65,136108064
41051,4860.5,130808280
41050,4906.05,116506968
41047,4891.45,154508656
41046,4870.2,155654032
41045,4858.25,165048512
41044,4942.8,142119568
41043,4907.8,126951752
41040,4928.9,138526064
41039,4965.7,141031232
41038,4974.8,180441216
41037,4999.95,164262544
41036,5114.15,168271792
41033,5086.85,153304688
41032,5188.4,118574000
41031,5239.15,119333288
41029,5248.15,108138552
41027,5209,6555703
41026,5190.6,128759448
41025,5189,185899440
41024,5202,142910736
41023,5222.65,155674656
41022,5200.6,138042336
41019,5290.85,135252752
41018,5332.4,133549896
41017,5300,152743440
41016,5289.7,178895424
41015,5226.2,119730344
41012,5207.45,164225856
41011,5276.85,152684784
41010,5226.85,167013520
41009,5243.6,156106800
41008,5234.4,111914936
41003,5322.9,122106160
41002,5358.5,152496496
41001,5317.9,134538288
40998,5295.55,164790048
40997,5178.85,242557888
40996,5194.75,145803600
40995,5243.15,208775424
40994,5184.25,169785840
40991,5278.2,172738576
40990,5228.45,205581056
40989,5364.95,199787984
40988,5274.85,181345280
40987,5257.05,179877456
40984,5317.9,267521152
40983,5380.5,160257648
40982,5463.9,181714064
40981,5429.5,179965296
40980,5359.55,176668240
40977,5333.55,203005840
40975,5220.45,230726016
40974,5222.4,290396000
40973,5280.35,196421152
40971,5359.4,16770991
40970,5359.35,185021520
40969,5339.75,196867904
40968,5385.2,226022240
40967,5375.5,208133888
40966,5281.2,235318960
40963,5429.3,364660640
40962,5483.3,307246528
40961,5505.35,263013424
40960,5607.15,231132128
40956,5564.3,329307520
40955,5521.95,270060480
40954,5531.95,314366080
40953,5416.05,201410000
40952,5390.2,181561904
40949,5381.6,225352096
40948,5412.35,255306960
40947,5368.15,236135424
40946,5335.15,181194560
40945,5361.65,215080480
40942,5325.85,217358192
40941,5269.9,337960640
40940,5235.7,234899360
40939,5199.25,215770720
40938,5087.3,181141440
40935,5204.7,215923376
40933,5158.3,219175712
40932,5127.35,202006560
40931,5046.25,158177568
40928,5048.6,221048000
40927,5018.4,203487616
40926,4955.8,211198800
40925,4967.3,223004176
40924,4873.9,160479888
40921,4866,230940608
40920,4831.25,183068704
40919,4860.95,209079760
40918,4849.55,201661168
40917,4742.8,147534544
40915,4746.9,18783880
40914,4754.1,176057280
40913,4749.95,177862944
40912,4749.65,165938848
40911,4765.3,146621120
40910,4636.75,108460672
40907,4624.3,113900728
40906,4646.25,146003808
40905,4705.8,117463488
40904,4750.5,104828344
40903,4779,90847992
40900,4714,141982544
40899,4733.85,170789008
40898,4693.15,211310864
40897,4544.2,195304592
40896,4613.1,176447664
40893,4651.6,202060032
40892,4746.35,200317856
40891,4763.25,176252160
40890,4800.6,181043712
40889,4764.6,178338176
40886,4866.7,173612816
40885,4943.65,178853360
40884,5062.6,169428272
40882,5039.15,137254416
40879,5050.15,180190928
40878,4936.85,183915792
40877,4832.05,282217856
40876,4805.1,155570320
40875,4851.3,145259104
40872,4710.05,162839552
40871,4756.45,213363088
40870,4706.45,178819376
40869,4812.35,174212432
40868,4778.35,154119328
40865,4905.8,192274368
40864,4934.75,149238976
40863,5030.45,161406880
40862,5068.5,149592576
40861,5148.35,134448096
40858,5168.85,168514208
40856,5221.05,146428608
40855,5289.35,120652008
40851,5284.2,149015824
40850,5265.75,160282800
40849,5258.45,144375104
40848,5257.95,152491920
40847,5326.6,149483504
40844,5360.7,246078416
40842,5201.8,27496888
40841,5191.6,221084592
40840,5098.35,126073192
40837,5049.95,109893600
40836,5091.9,119333984
40835,5139.15,117468752
40834,5037.5,125550568
40833,5118.25,130460984
40830,5132.3,157781872
40829,5077.85,157302816
40828,5099.4,188008560
40827,4974.35,182038768
40826,4979.6,188839552
40823,4888.05,198288784
40821,4751.3,179140480
40820,4772.15,184413296
40819,4849.5,148921568
40816,4943.25,201962112
40815,5015.45,216156096
40814,4945.9,166872416
40813,4971.25,151313968
40812,4835.4,156079488
40809,4867.75,205769424
40808,4923.65,147608384
40807,5133.25,132918168
40806,5140.2,146599488
40805,5031.95,115737840
40802,5084.25,225187232
40801,5075.7,153648928
40800,5012.55,154276768
40799,4940.95,146005264
40798,4946.8,135500224
40795,5059.45,158713072
40794,5153.25,140855344
40793,5124.65,193856208
40792,5064.3,183680000
40791,5017.2,162898224
40788,5040,195055968
40785,5001,181539728
40784,4919.6,145125312
40781,4747.8,149717728
40780,4839.6,184913408
40779,4888.9,129410656
40778,4948.9,130010440
40777,4898.8,123813920
40774,4845.65,166702432
40773,4944.15,139816128
40772,5056.6,143342016
40771,5035.8,130896704
40767,5072.95,128834808
40766,5138.3,113043480
40765,5161,158404448
40764,5072.85,233869008
40763,5118.5,188307024
40760,5211.25,196016864
40759,5331.8,118482440
40758,5404.8,133223864
40757,5456.55,110372240
40756,5516.8,98962728
40753,5482,156128912
40752,5487.75,164522144
40751,5546.8,122321152
40750,5574.85,134108560
40749,5680.3,142008192
40746,5633.95,106781616
40745,5541.6,76327640
40744,5567.05,87093216
40743,5613.55,86555648
40742,5567.05,73604992
40739,5581.1,80426784
40738,5599.8,123015472
40737,5585.45,106019576
40736,5526.15,104907104
40735,5616.1,78899704
40732,5660.65,129276448
40731,5728.95,112220296
40730,5625.45,86109912
40729,5632.1,100776400
40728,5650.5,103528864
40725,5627.2,141092480
40724,5647.4,179224272
40723,5600.45,124593984
40722,5545.3,114413704
40721,5526.6,143402400
40718,5471.25,140100080
40717,5320,89001344
40716,5278.3,95769496
40715,5275.85,107191672
40714,5257.9,135334880
40711,5366.4,97876272
40710,5396.75,128063496
40709,5447.5,95878888
40708,5500.5,97840488
40707,5482.8,80104904
40704,5485.8,84190280
40703,5521.05,87033656
40702,5526.85,92928672
40701,5556.15,81858400
40700,5532.05,77137320
40697,5516.75,101017576
40696,5550.35,110949184
40695,5592,98629280
40694,5560.15,149409712
40693,5473.1,100764848
40690,5476.1,117233304
40689,5412.35,161608080
40688,5348.95,99917760
40687,5394.85,100052472
40686,5386.55,94674112
40683,5486.35,127399856
40682,5428.1,94180688
40681,5420.6,107357672
40680,5438.95,109199264
40679,5499,94219160
40676,5544.75,119423856
40675,5486.15,91624736
40674,5565.05,82509136
40673,5541.25,88822800
40672,5551.1,75438944
40669,5551.45,122684320
40668,5459.85,126424544
40667,5537.15,119083248
40666,5565.25,125522832
40665,5701.3,86514384
40662,5749.5,184751760
40661,5785.45,159344928
40660,5833.9,108740520
40659,5868.4,117166768
40658,5874.5,94377008
40654,5884.7,119753920
40653,5851.65,117896056
40652,5740.75,101237488
40651,5729.1,121111080
40648,5824.55,140590400
40646,5911.5,145699904
40644,5785.7,92734128
40641,5842,99854768
40640,5885.7,98160760
40639,5891.75,125960704
40638,5910.05,110625440
40637,5908.45,106392424
40634,5826.05,118321856
40633,5833.75,219441120
40632,5787.65,133208728
40631,5736.35,140479344
40630,5687.25,130717968
40627,5654.25,133451384
40626,5522.4,115262056
40625,5480.25,112036400
40624,5413.85,94938096
40623,5364.75,107174728
40620,5373.7,129492416
40619,5446.65,135255696
40618,5511.15,135196752
40617,5449.65,191037600
40616,5531.5,173521760
40613,5445.45,133441968
40612,5494.4,135730112
40611,5531,149822864
40610,5520.8,127506672
40609,5463.15,134581632
40606,5538.75,162006864
40605,5536.2,218804800
40603,5522.3,210498272
40602,5333.25,317245760
40599,5303.55,193536320
40598,5262.7,259347680
40597,5437.35,173584656
40596,5469.2,166271408
40595,5518.6,137634032
40592,5458.95,180906496
40591,5546.45,143669616
40590,5481.7,140517184
40589,5481,170459696
40588,5456,175710336
40585,5310,211250592
40584,5225.8,225237984
40583,5253.55,246525936
40582,5312.55,155600256
40581,5396,150447072
40578,5395.75,187819536
40577,5526.75,154228752
40576,5432,172198224
40575,5417.2,171232064
40574,5505.9,177847680
40571,5512.15,173107008
40570,5604.3,201496672
40568,5687.4,126128664
40567,5743.25,108832160
40564,5696.5,119990784
40563,5711.6,130496984
40562,5691.05,146719936
40561,5724.05,141008896
40560,5654.75,148497104
40557,5654.55,174568448
40556,5751.9,175347536
40555,5863.25,188116992
40554,5754.1,161261696
40553,5762.85,156945856
40550,5904.6,171809104
40549,6048.25,152338976
40548,6079.8,139614192
40547,6146.35,181727904
40546,6157.6,96028640
40543,6134.5,113754904
40542,6101.85,194348272
40541,6060.35,92994808
40540,5996,90722184
40539,5998.1,95958320
40536,6011.6,123574632
40535,5980,85460032
40534,5984.4,118823296
40533,6000.65,126542976
40532,5947.05,121821488
40528,5948.75,149826688
40527,5892.3,126323112
40526,5944.1,125296904
40525,5907.65,138228656
40522,5857.35,167487936
40521,5766.5,169510912
40520,5903.7,122572792
40519,5976.55,145410816
40518,5992.25,145317168
40515,5992.8,165379296
40514,6011.7,197376736
40513,5960.9,173354992
40512,5862.7,217959200
40511,5830,155071024
40508,5751.95,287201248
40507,5799.75,371673472
40506,5865.75,125846536
40505,5934.75,158866288
40504,6010,123423128
40501,5890.3,150744320
40500,5998.8,190221312
40498,5988.7,139191488
40497,6121.6,124265952
40494,6071.65,155200160
40493,6194.25,169295904
40492,6275.7,125609848
40491,6301.55,139822784
40490,6273.2,153925616
40487,6312.45,27174948
40486,6281.8,125032368
40485,6160.5,111324416
40484,6119,122092224
40483,6117.55,128909528
40480,6017.7,137878160
40479,5987.7,228786624
40478,6012.65,116710584
40477,6082,113451560
40476,6105.8,123118096
40473,6066.05,109374888
40472,6101.5,123101280
40471,5982.1,105107008
40470,6027.3,130458480
40469,6075.95,138750720
40466,6062.65,111058424
40465,6177.35,128486392
40464,6233.9,148662528
40463,6090.9,109943864
40462,6135.85,115776688
40459,6103.45,134638720
40458,6120.3,168880944
40457,6186.45,152497664
40456,6145.8,145235424
40455,6159.45,184600416
40452,6143.4,179173856
40451,6029.95,217770240
40450,5991.3,183154448
40449,6029.5,170651344
40448,6035.65,166773888
40445,6018.3,176456880
40444,5959.55,135577520
40443,5991,170150336
40442,6009.05,200950464
40441,5980.45,193474672
40438,5884.95,211380368
40437,5828.7,192466128
40436,5860.95,187206096
40435,5795.55,188426976
40434,5760,152799952
40430,5640.05,138061072
40429,5607.85,135333280
40428,5604,177476992
40427,5576.95,158938304
40424,5479.4,146809472
40423,5486.15,159665616
40422,5471.85,144228496
40421,5402.4,157131376
40420,5415.45,113842560
40417,5408.7,142325824
40416,5477.9,186378288
40415,5462.35,157764416
40414,5505.1,139147472
40413,5543.5,118735152
40410,5530.65,144072384
40409,5540.2,167740832
40408,5479.15,154252400
40407,5414.15,138282192
40406,5418.3,189453488
40403,5452.1,154913632
40402,5416.45,172039392
40401,5420.6,174632656
40400,5460.7,164218112
40399,5486.15,137005280
40396,5439.25,116668080
40395,5447.1,119699728
40394,5467.85,120781456
40393,5439.55,130727920
40392,5431.65,104231288
40389,5367.6,131797424
40388,5408.9,162309104
40387,5397.55,146938752
40386,5430.6,155306192
40385,5418.6,147330368
40382,5449.1,165925952
40381,5441.95,155995088
40380,5399.35,122859040
40379,5368,121626464
40378,5386.45,116584792
40375,5393.9,143220576
40374,5378.75,155118832
40373,5386.15,211034896
40372,5400.65,226045984
40371,5383,189500080
40368,5352.45,216660640
40367,5296.85,127297128
40366,5241.1,132390232
40365,5289.05,115506192
40364,5235.9,100621416
40361,5237.1,149979344
40360,5251.4,141430944
40359,5312.5,183722816
40358,5256.15,158720256
40357,5333.5,154140416
40354,5269.05,164967808
40353,5320.6,218787104
40352,5323.15,150160464
40351,5316.55,162043360
40350,5353.3,186200096
40347,5262.6,205198160
40346,5274.85,189953728
40345,5233.35,203727424
40344,5222.35,218930464
40343,5197.7,158831200
40340,5119.35,198342048
40339,5078.6,176853392
40338,5000.3,199912928
40337,4987.1,180656560
40336,5034,175607168
40333,5135.5,174561312
40332,5110.5,174606400
40331,5019.85,217930816
40330,4970.2,183016032
40329,5086.3,179398976
40326,5066.55,187947936
40325,5003.1,238270064
40324,4917.4,221985120
40323,4806.75,198187216
40322,4943.95,184424848
40319,4931.15,230483808
40318,4947.6,197303328
40317,4919.65,212950384
40316,5066.2,137027232
40315,5059.9,169306800
40312,5093.5,144381008
40311,5178.9,179378576
40310,5156.65,187111360
40309,5136.15,168751936
40308,5193.6,191632768
40305,5018.05,233345728
40304,5090.85,192105712
40303,5124.9,207679136
40302,5148.5,145539728
40301,5222.75,111445664
40298,5278,152495264
40297,5254.15,171683424
40296,5215.45,178645120
40295,5308.35,144428512
40294,5322.45,127022480
40291,5304.1,154120416
40290,5269.35,180286080
40289,5244.9,196901600
40288,5230.1,199478128
40287,5203.65,155321408
40284,5262.6,151013520
40283,5273.6,195013232
40281,5322.95,126581808
40280,5339.7,134902000
40277,5361.75,154497744
40276,5304.45,156785888
40275,5374.65,166790256
40274,5366,147051904
40273,5368.4,132419864
40269,5290.5,127773264
40268,5249.1,147618688
40267,5262.45,133483768
40266,5302.85,132186440
40263,5282,140965568
40262,5260.4,207844848
40260,5225.3,146479808
40259,5205.2,130039408
40256,5262.8,136871840
40255,5245.9,160336720
40254,5231.9,169767104
40253,5198.1,120692488
40252,5128.9,134878672
40249,5137,152561760
40248,5133.4,155698048
40247,5116.25,167174528
40246,5101.5,158734704
40245,5124,187964704
40242,5088.7,209604752
40241,5080.25,205104944
40240,5088.1,191791760
40239,5017,233127104
40235,4922.3,341137152
40234,4859.75,179443120
40233,4858.6,141213472
40232,4870.05,129233920
40231,4856.4,149362400
40228,4844.9,194311312
40227,4887.75,193513232
40226,4914,176502272
40225,4855.75,156011232
40224,4801.95,153758928
40220,4826.85,142638464
40219,4757.2,185053440
40218,4792.65,175452496
40217,4760.4,205364368
40215,4757.25,22091128
40214,4718.65,222362368
40213,4845.35,167815136
40212,4931.85,163105440
40211,4830.1,235090752
40210,4899.7,226819472
40207,4882.05,265191792
40206,4867.25,275868896
40205,4853.1,274773824
40203,5007.9,166405392
40200,5036,270251968
40199,5094.15,190009424
40198,5221.7,167867200
40197,5225.65,141424528
40196,5274.85,153687600
40193,5252.2,167242352
40192,5259.9,171282624
40191,5233.95,200774544
40190,5210.4,206748016
40189,5249.4,238011952
40186,5244.75,201910800
40185,5263.1,181246736
40184,5281.8,216147840
40183,5277.9,240844416
40182,5232.2,148652416
40178,5201.05,188092944
40177,5169.45,147546800
40176,5187.95,160527904
40171,5178.4,202176016
40170,5144.6,250734144
40169,4985.85,164377136
40168,4952.6,168156864
40165,4987.7,199329424
40164,5041.75,219465264
40163,5042.05,202112016
40162,5033.05,198962368
40161,5105.7,171684928
40158,5117.3,207026464
40157,5134.65,212775680
40156,5112,240039264
40155,5147.95,222744000
40154,5066.7,213116928
40151,5108.9,207469824
40150,5131.7,225726208
40149,5123.25,284763872
40148,5122,301878688
40147,5032.7,299569184
40144,4941.75,304958880
40143,5005.55,250067344
40142,5108.15,185171472
40141,5090.55,201324272
40140,5103.55,193875424
40137,5052.45,289285216
40136,4989,286198272
40135,5054.7,204346736
40134,5062.25,211034144
40133,5058.05,218547712
40130,4998.95,217419904
40129,4952.65,282046048
40128,5003.95,251115664
40127,4881.7,273281600
40126,4898.4,242563824
40123,4796.15,279503744
40122,4765.55,337186112
40121,4710.8,342877728
40120,4563.9,319392352
40116,4711.7,321182336
40115,4750.55,354052800
40114,4826.15,291607712
40113,4846.7,324126848
40112,4970.9,201756768
40109,4997.05,223335504
40108,4988.6,219560144
40107,5063.6,206631728
40106,5114.45,199616624
40103,5141.8,41376776
40102,5142.15,208175456
40101,5108.85,258099952
40100,5118.2,243364400
40098,5054.25,187302256
40095,4945.2,215439680
40094,5002.25,294680000
40093,4985.75,266221984
40092,5027.4,367279776
40091,5003.2,239335072
40087,5083.4,224761216
40086,5083.95,184790304
40085,5006.85,174803952
40081,4958.95,179960704
40080,4986.55,266932032
40079,4969.95,213349264
40078,5020.2,189005728
40074,4976.05,222101072
40073,4965.55,270017280
40072,4958.4,240095216
40071,4892.1,215325856
40070,4808.6,168557296
40067,4829.55,236392560
40066,4819.4,235712400
40065,4814.25,239157616
40064,4805.25,310692736
40063,4782.9,243162112
40060,4680.4,243559408
40059,4593.55,245965168
40058,4608.35,265745952
40057,4625.35,332639040
40056,4662.1,355947872
40053,4732.35,285794816
40052,4688.2,230998336
40051,4680.85,208840336
40050,4659.35,248995056
40049,4642.8,207902560
40046,4528.8,185694576
40045,4453.45,166600976
40044,4394.1,254668768
40043,4458.9,265217120
40042,4387.9,252330560
40039,4580.05,222992688
40038,4605,253540976
40037,4457.5,274149376
40036,4471.35,250129712
40035,4437.65,284079072
40032,4481.4,266871984
40031,4585.5,278150688
40030,4694.15,244640640
40029,4680.5,322871840
40028,4711.4,277002688
40025,4636.45,300437152
40024,4571.45,338985376
40023,4513.5,368035712
40022,4564.1,382344576
40021,4572.3,277017440
40018,4568.55,351255584
40017,4523.75,273052128
40016,4398.9,337796928
40015,4469.1,311984320
40014,4502.25,280309312
40011,4374.95,250233024
40010,4231.4,292288352
40009,4233.5,254611952
40008,4111.4,242076784
40007,3974.05,273186880
40004,4003.9,303001024
40003,4080.95,406359488
40002,4078.9,339578432
40001,4202.15,290916000
40000,4165.7,365737760
39997,4424.25,224680240
39996,4348.85,259079392
39995,4340.9,289982752
39994,4291.1,336647008
39993,4390.95,293321344
39990,4375.5,284570048
39989,4241.85,407987744
39988,4292.95,311199168
39987,4247,339990208
39986,4235.25,270808672
39983,4313.6,350066880
39982,4251.4,373404832
39981,4356.15,327627936
39980,4517.8,320009280
39979,4484,322454080
39976,4583.4,351580416
39975,4637.7,391597856
39974,4655.25,392189760
39973,4550.95,414282848
39972,4429.9,370092832
39969,4586.9,409906848
39968,4572.65,424050720
39967,4530.7,415829536
39966,4525.25,396327456
39965,4529.9,464256416
39962,4448.95,506796288
39961,4337.1,460439872
39960,4276.05,353499616
39959,4116.7,308739520
39958,4237.55,299302976
39955,4238.5,284165376
39954,4210.9,353070400
39953,4270.3,471343168
39952,4318.45,670982336
39951,4323.15,2768292
39948,3671.65,300880800
39947,3593.45,288154272
39946,3635.25,360452736
39945,3681.1,366055488
39944,3554.6,285340640
39941,3620.7,291694976
39940,3683.9,326304608
39939,3625.05,408101632
39938,3661.9,442066432
39937,3654,363866112
39932,3473.95,483582304
39931,3362.35,287134656
39930,3470,315936288
39927,3480.75,306127712
39926,3423.7,315691104
39925,3330.3,327292992
39924,3365.3,344666560
39923,3377.1,341798656
39920,3384.4,491159904
39919,3369.5,559549952
39918,3484.15,458489472
39916,3382.6,331534304
39912,3342.05,414637952
39911,3342.95,409030240
39909,3256.6,357065600
39905,3211.05,370836224
39904,3060.35,319351584
39903,3020.95,341399200
39902,2978.15,275780448
39899,3108.65,326572512
39898,3082.25,416183648
39897,2984.35,383648320
39896,2938.7,383082208
39895,2939.9,251175680
39892,2807.05,186838912
39891,2807.15,223408432
