Start Date,39448,,
End Date,43347,,
,,,
,NSEADCL Index,,
,#N/A Requesting Data...,,
Dates,PX_LAST,,
27-08-2009,536,,
42920,867,,
42921,576,,
42922,722,,
42923,827,,
42926,674,,
42927,1041,,
42928,705,,
42929,846,,
42930,1111,,
42933,874,,
42934,1106,,
42935,544,,
42936,903,,
42937,920,,
42940,875,,
42941,952,,
42942,842,,
42943,1227,,
42944,891,,
42947,891,,
42948,1044,,
42949,1045,,
42950,1246,,
42951,850,,
42954,655,,
42955,1355,,
42956,1363,,
42957,1532,,
42958,1090,,
42961,338,,
42963,538,,
42964,726,,
42965,1102,,
42968,1197,,
42969,1132,,
42970,556,,
42971,728,,
42975,547,,
42976,1215,,
42977,399,,
42978,679,,
42979,566,,
42982,1126,,
42983,529,,
42984,835,,
42985,750,,
42986,1002,,
42989,779,,
42990,688,,
42991,1081,,
42992,817,,
42993,991,,
42996,666,,
42997,847,,
42998,897,,
42999,1107,,
43000,1494,,
43003,1423,,
43004,602,,
43005,1434,,
43006,648,,
43007,599,,
43011,801,,
43012,731,,
43013,736,,
43014,528,,
43017,757,,
43018,703,,
43019,1188,,
43020,567,,
43021,930,,
43024,920,,
43025,840,,
43026,952,,
43027,724,,
43031,923,,
43032,762,,
43033,1000,,
43034,801,,
43035,835,,
43038,603,,
43039,851,,
43040,794,,
43041,888,,
43042,821,,
43045,886,,
43046,1288,,
43047,1167,,
43048,748,,
43049,998,,
43052,1094,,
43053,1035,,
43054,1394,,
43055,581,,
43056,632,,
43059,650,,
43060,767,,
43061,947,,
43062,805,,
43063,731,,
43066,727,,
43067,895,,
43068,939,,
43069,1032,,
43070,1151,,
43073,1079,,
43074,1072,,
43075,1190,,
43076,473,,
43077,692,,
43080,847,,
43081,1206,,
43082,1242,,
43083,1106,,
43084,576,,
43087,827,,
43088,421,,
43089,687,,
43090,645,,
43091,735,,
43095,750,,
43096,1080,,
43097,856,,
43098,784,,
43101,835,,
43102,1164,,
43103,605,,
43104,641,,
43105,757,,
43108,729,,
43109,1053,,
43110,1071,,
43111,813,,
43112,1047,,
43115,898,,
43116,1491,,
43117,908,,
43118,1502,,
43119,886,,
43122,799,,
43123,928,,
43124,1249,,
43125,1188,,
43129,1267,,
43130,1387,,
43131,1165,,
43132,982,,
43133,1716,,
43136,1160,,
43137,1540,,
43138,402,,
43139,301,,
43140,933,,
43143,383,,
43145,959,,
43146,1313,,
43147,1431,,
43150,1415,,
43151,965,,
43152,1097,,
43153,1184,,
43154,435,,
43157,738,,
43158,1177,,
43159,1086,,
43160,1072,,
43164,1415,,
43165,1437,,
43166,1562,,
43167,959,,
43168,1101,,
43171,832,,
43172,579,,
43173,896,,
43174,674,,
43175,1263,,
43178,1546,,
43179,1124,,
43180,904,,
43181,1391,,
43182,1482,,
43185,997,,
43186,477,,
43187,1235,,
43192,312,,
43193,446,,
43194,1064,,
43195,290,,
43196,699,,
43199,715,,
43200,952,,
43201,1058,,
43202,1042,,
43203,926,,
43206,954,,
43207,841,,
43208,1110,,
43209,805,,
43210,1048,,
43213,884,,
43214,1020,,
43215,1252,,
43216,982,,
43217,815,,
43220,840,,
43222,1291,,
43223,1334,,
43224,1101,,
43227,834,,
43228,1014,,
43229,1019,,
43230,1343,,
43231,1083,,
43234,1283,,
43235,1200,,
43236,1143,,
43237,860,,
43238,1335,,
43241,1469,,
43242,766,,
43243,1117,,
43244,970,,
43245,622,,
43248,508,,
43249,967,,
43250,1043,,
43251,1146,,
43252,1382,,
43255,1530,,
43256,1533,,
43257,588,,
43258,387,,
43259,777,,
43262,749,,
43263,752,,
43264,940,,
43265,955,,
43266,1099,,
43269,1238,,
43270,1381,,
43271,878,,
43272,1308,,
43273,938,,
43276,1322,,
43277,1237,,
43278,1570,,
43279,1356,,
43280,459,,
43283,1196,,
43284,858,,
43285,942,,
43286,1110,,
43287,749,,
43290,528,,
43291,542,,
43292,1140,,
43293,1031,,
43294,1344,,
43297,1527,,
43298,761,,
43299,1299,,
43300,1309,,
43301,975,,
43304,681,,
43305,355,,
43306,816,,
43307,879,,
43308,610,,
43311,640,,
43312,776,,
43313,820,,
43314,963,,
43315,548,,
43318,793,,
43319,1021,,
43320,895,,
43321,882,,
43322,1183,,
43325,1252,,
43326,902,,
43328,1102,,
43329,667,,
43332,816,,
43333,928,,
43335,1010,,
43336,1091,,
43339,829,,
43340,1050,,
43341,953,,
43342,846,,
43343,854,,
43346,966,,
43347,1424,,
